product_id,category,date,price,competitor_price,discount_pct,markup_pct,quality_score,rating,ad_spend,stock_level,on_promotion,day_of_week,is_weekend,month,week_of_year,seasonality_factor,units_sold
P001,electronics,2023-01-12,523.9304519657001,527.9199874037814,0.7557083522639987,58.81992238158183,0.7174577812831838,4.27726511721683,47.17178892003926,0.5510693774952184,0,3,0,1,2,1.0065398195206088,128.2259597134532
P001,electronics,2023-01-13,535.0169124531503,568.7446248020756,5.930203271927641,62.1805798648361,0.7477754099433527,4.122291406578333,30.881142849889322,0.9913902724663605,0,4,0,1,2,0.9820192793712017,207.86449258822392
P001,electronics,2023-01-14,607.5401524681442,586.6869861099088,-3.554393884975114,84.16467204124622,0.6090612545205261,4.62083829328083,12.987366582230592,0.7214648104448551,0,5,1,1,2,0.9941966528272232,116.6875920868254
P001,electronics,2023-01-15,557.0830208858148,570.8121740368498,2.405196275675203,68.86951656510023,0.8706604953678462,4.462076824690614,50.354995836323994,0.7871036742456698,0,6,1,1,3,1.0358009149008924,157.01731130805135
P001,electronics,2023-01-16,498.3308702536994,521.4292969192755,4.429829087480702,51.05987796109245,0.6677938483794323,4.4440551652109015,15.874141709024805,0.7331204869596775,0,0,0,1,3,1.0773945683908295,182.64315530754936
P001,electronics,2023-01-17,476.99818015451643,561.5193285240096,15.052224220253033,44.59326359838238,0.8299396814264487,3.939856153185134,77.93871670825726,0.4969772284567683,1,1,0,1,3,1.0895401192392071,166.68331988507154
P001,electronics,2023-01-18,462.9406659620567,520.9231138989929,11.130711306501762,40.33198558992143,0.6285648581973632,4.759732353343427,70.68820712304328,0.5345615856763359,0,2,0,1,3,1.0649665518879692,142.46122707332
P001,electronics,2023-01-19,574.6606531068554,601.8298062705837,4.514424656380842,74.19785389407919,0.7424486244056451,4.482160675488603,23.36226409245903,0.5591214206090352,0,3,0,1,3,1.0240439967425656,109.6976804360133
P001,electronics,2023-01-20,544.8687493685003,574.2775960948967,5.121015851284693,65.16698382044034,0.7827183249036024,4.203900567563372,130.06581650962846,0.6955106162913183,0,4,0,1,3,0.9994440536447635,144.44398645121976
P001,electronics,2023-01-21,468.9224554207256,513.4724091989439,8.676211804197933,42.14525552673159,0.687586761111834,4.4221022453843215,34.443711455739944,0.9106820029101141,0,5,1,1,3,1.0115368608157156,232.28135392547023
P001,electronics,2023-01-22,505.47056598774566,551.8316349420235,8.401306851345813,53.224145981886124,0.7385317379728836,3.93484276913966,56.19318839959944,0.994032310062558,0,6,1,1,4,1.0530514183264557,241.95616452178868
P001,electronics,2023-01-23,453.99510174135276,551.0632941212112,17.614708403805878,37.62030160617646,0.6040991903573221,4.614601381251583,93.88587690051266,0.9202433911480622,1,0,0,1,4,1.0945502555570021,328.4193803677368
P001,electronics,2023-01-24,491.4560547672757,505.16899852572044,2.7145259900081875,48.975903536920235,0.8135565640180599,4.486200529047961,79.70926082484746,0.6027970941109215,0,1,0,1,4,1.1065959065456323,154.9997229516735
P001,electronics,2023-01-25,480.6021271608775,508.8064245579568,5.543227450711302,45.685734138451444,0.5211503495019503,4.307191362580991,35.60231186581452,0.8935603363957949,0,2,0,1,4,1.0819173853367738,223.78993757477886
P001,electronics,2023-01-26,565.768376391271,564.9282805900272,-0.14870839894339216,71.5023230417188,0.7679597748934676,3.9808900104848592,58.860677197203,0.7188127789408888,0,3,0,1,4,1.0408848534359698,142.35843821807813
P001,electronics,2023-01-27,478.65659229602954,555.2291695833939,13.791166149433241,45.09598087050045,0.6555501255780817,3.699260292272841,25.668910158161626,0.49386222560265164,0,4,0,1,4,1.0161699432734734,119.59087288308093
P001,electronics,2023-01-28,540.4902258685868,578.1696334047069,6.517016003458166,63.83971460027346,0.7917861947054776,4.83664685910379,101.59429149599003,0.5486385937006945,0,5,1,1,4,1.02814282713766,121.32671597677138
P001,electronics,2023-01-29,564.4874876466067,564.6713789724757,0.03256607873478945,71.11404507420656,0.6980557859100451,3.9202225030316757,14.746960283646397,0.639102840638424,0,6,1,1,5,1.0695325406354277,136.0119999919006
P001,electronics,2023-01-30,510.73021882425553,565.4769284662942,9.68151075420965,54.81851342534072,0.5564137848820561,4.548949125646488,50.39737282672658,0.49776065624885785,0,0,0,1,5,1.1109016501407698,121.30483067070723
P001,electronics,2023-01-31,495.4446293250122,600.5300421317294,17.498776986025646,50.1849668759497,0.5102623017511342,4.5841622285032395,29.75954152993833,0.9648788852659151,0,1,0,1,5,1.1228127281330877,263.0531448041589
P001,electronics,2023-02-01,485.24736535575795,525.8280984342285,7.717490411659029,47.093853034360116,0.6377300480179405,4.137563324892818,33.23352717953724,0.41396316144149553,0,2,0,2,5,1.0979948285336936,104.59490746725548
P001,electronics,2023-02-02,557.6678778996411,603.7535672334128,7.633195368923566,69.04680525903225,0.736201391194247,4.374394240210718,29.36212258434553,0.850368850984515,0,3,0,2,5,1.0568181541489547,186.07155022863844
P001,electronics,2023-02-03,529.1411678478812,577.8063989306337,8.422411238923434,60.399455483457466,0.640842861116417,4.364129214351012,42.57081667929538,0.657396416425011,0,4,0,2,5,1.0319543801216537,144.65912536996396
P001,electronics,2023-02-04,552.8460128255003,564.3132905216955,2.032076488149686,67.58514515903939,0.6760775202130245,4.456192413320357,40.22014032815199,0.9703642881625336,0,5,1,2,5,1.0437737228517414,192.67340011208591
P001,electronics,2023-02-05,523.2882393477992,549.2024863359653,4.718523246508675,58.62524738656136,0.5785811387212267,4.547433262050021,87.3552878535565,0.8737708856767323,0,6,1,2,6,1.0850052634436675,196.31734374778196
P001,electronics,2023-02-06,434.1980016907171,502.8356964982929,13.650123745303516,31.619173247200667,0.6690907490803077,4.441143915412877,77.74105288251488,0.4504640836689985,0,0,0,2,6,1.1262116151414716,142.36035132369045
P001,electronics,2023-02-07,446.7234937196687,577.6783260092774,22.669161433538992,35.416046790942396,0.7232049937357636,3.765574697550803,12.899072358243618,0.9683491464303152,1,1,0,2,6,1.1379553986532058,378.9305740406042
P001,electronics,2023-02-08,474.88650574703485,507.7580060820654,6.473851705199451,43.953148170403104,0.49629240650278605,4.671009684162802,39.18124972592252,0.4337819654091024,0,2,0,2,6,1.1129657174731469,118.21520739061285
P001,electronics,2023-02-09,590.9351567762357,600.7534846921831,1.6343355745956556,79.13117166530688,0.8532738913002578,4.167371955462943,67.22774377717734,0.9211594769136762,0,3,0,2,6,1.0716128253102524,179.38700659766977
P001,electronics,2023-02-10,499.62024938018453,559.08751988545,10.636486845109602,51.45072963237917,0.7473627387727564,4.2163051733815715,200.07484425743678,0.672724638860664,0,4,0,2,6,1.0465684495244354,176.45123455895964
P001,electronics,2023-02-11,480.9199601026924,503.38239295564307,4.462300065971916,45.78207937465592,0.6191701714644848,3.9480834473457675,30.192998871573234,0.6120113368156317,0,5,1,2,6,1.0582028600318458,162.20974383977156
P001,electronics,2023-02-12,417.66870795561005,499.806832879601,16.433973991663557,26.608620533223412,0.7571347510326788,4.491157146003963,84.5927394064182,0.9596370900124079,1,6,1,2,7,1.0992451927363418,389.43499048327965
P001,electronics,2023-02-13,520.4218047655097,546.3734469104525,4.749799297841074,57.756340232638394,0.6530824347895294,3.686059641272737,122.9007837323495,0.9052713538814252,1,0,0,2,7,1.1402581169483432,257.69481984701525
P001,electronics,2023-02-14,530.5427536645835,544.37772192866,2.5414280759067394,60.8243205581723,0.7259389308999693,4.290704487099493,134.7131678696756,0.9097884344064469,0,1,0,2,7,1.1518043106926412,218.15120558866082
P001,electronics,2023-02-15,503.81744672474775,568.682786791837,11.406242913210026,52.72303314896757,0.7514438834058749,4.413484463426667,17.866730499998404,0.6148976308197043,0,2,0,2,7,1.126612936013625,162.4089767594302
P001,electronics,2023-02-16,538.1867162274548,577.8717590378255,6.867448043567252,63.14144783406961,0.7169972902907308,4.545973555928537,101.22906044709889,0.48040913707038446,0,3,0,2,7,1.0850543063863884,103.71976168457891
P001,electronics,2023-02-17,405.49696059196685,533.1297316675666,23.940283854809515,22.918978207053392,0.7686051459998439,4.517527346054877,8.133891027110792,0.6624849532142374,1,4,0,2,7,1.0598002101352957,278.834168393398
P001,electronics,2023-02-18,440.5174678385216,549.0043094621161,19.760653924535468,33.53480368884,0.798154737673008,4.299210167119179,49.432127821474,0.6754814537429568,1,5,1,2,7,1.0712209793211964,244.85079842509396
P001,electronics,2023-02-19,492.7887287187907,546.9527859319321,9.90287619083124,49.37987924160675,0.7669672548830038,4.309979473829054,21.71777386568974,0.6074003699943179,1,6,1,2,8,1.1120458131544833,193.0848046402749
P001,electronics,2023-02-20,463.0783762108565,499.15733185459675,7.2279726934372555,40.37372993011673,0.6184500926711511,4.0322923520298435,12.485678457300876,0.7020503625129142,0,0,0,2,8,1.1528374453951857,200.15844253237876
P001,electronics,2023-02-21,491.5360012302009,517.855166287439,5.082340926696384,49.00013784318899,0.7213979910734222,4.166301585092751,41.92087380583672,0.848955814230195,0,1,0,2,8,1.164158619641682,218.20807701481255
P001,electronics,2023-02-22,503.9729411452131,506.61942112137746,0.522380285048381,52.77016843514234,0.6373475817311456,3.5423609831274065,90.75469102195915,0.7070064652693997,0,2,0,2,8,1.138738564616494,167.38379976510183
P001,electronics,2023-02-23,453.12960622279,530.8471027358366,14.640278926363642,37.357942488541624,0.7203463635867222,3.973094776414709,12.66832871785047,0.593247499349907,0,3,0,2,8,1.0969476615576388,181.85176836571134
P001,electronics,2023-02-24,485.5924297529844,526.0393521676582,7.6889537347355414,47.19845298761448,0.6126025880514903,4.199011223901794,209.8518776870423,0.6589957277378076,0,4,0,2,8,1.0714577676171102,171.8888218400353
P001,electronics,2023-02-25,515.7621831266579,512.5034822967903,-0.6358397440079284,56.343861259077144,0.890941664047013,3.780429727854258,75.12661157928137,0.49171548351059924,0,5,1,2,8,1.0826392847277027,110.40916406610937
P001,electronics,2023-02-26,481.02700477725085,513.6257903595049,6.346796869260981,45.81452800756311,0.4497240478337784,4.405392660466551,66.68857345026831,0.8902432425695679,0,6,1,2,9,1.1232214829953622,234.68299563174187
P001,electronics,2023-02-27,570.6572166932402,541.6167990168752,-5.361801504140615,72.98428545558806,0.7751387123371789,3.6991784156635887,74.13472187152747,0.5122262491345141,0,0,0,2,9,1.1637671680782726,108.94321518382917
P001,electronics,2023-02-28,519.0037629992472,531.8485295493067,2.4151174322027877,57.32648683815313,0.5475709466830008,4.439320894373591,17.585437094430407,0.7195536595309515,0,1,0,2,9,1.1748391564542628,182.34318478735528
P001,electronics,2023-03-01,482.79065800490935,540.1217915113059,10.614482586599452,46.349147187787985,0.6423108130476851,4.450707633619543,17.768135653729495,0.7573832443647066,0,2,0,3,9,1.1491667506850072,210.7279617110587
P001,electronics,2023-03-02,475.8673648750183,517.0060300219546,7.957095808957852,44.25047765371361,0.7169729284390374,4.226818175743695,71.38378457687166,0.4838634259757737,0,3,0,3,9,1.107120406785493,133.84561465714887
P001,electronics,2023-03-03,605.2426515200268,584.6303380316066,-3.5257002840153513,83.4682267002995,0.6579015519179736,4.286932457068924,181.14657948157543,0.9263203244878649,0,4,0,3,9,1.0813720576003483,163.55315041474284
P001,electronics,2023-03-04,557.0195048222549,594.5130254360128,6.306593633715645,68.85026283352819,0.8051593040671666,3.946936511326359,10.372720071719769,0.6303347328239268,0,5,1,3,9,1.092292181648235,130.44046085231966
P001,electronics,2023-03-05,505.1798570388966,581.5511231401916,13.132339198128339,53.136022887458964,0.8143754043206929,4.301548922248324,35.57896616395356,0.7200766551857929,1,6,1,3,10,1.1326101264915045,223.63027639456638
P001,electronics,2023-03-06,400.65954362331274,508.8535052709301,21.26230054954842,21.45260383502264,0.8509771312459623,4.320610344014077,37.71197162301215,0.46637904217312437,1,0,0,3,10,1.1728887760923337,216.17186816794424
P001,electronics,2023-03-07,561.607396682167,554.5141644538803,-1.2791796284000352,70.24099823810822,0.7377300493044852,4.427096584993606,22.11364826197604,0.7846885797311784,0,1,0,3,10,1.1836910260569278,169.53437010251105
P001,electronics,2023-03-08,567.9921972953995,550.4635855688416,-3.1843362914631266,72.17643362654763,0.7170594203580862,4.450669619504971,22.82533717029931,0.49201084186964816,0,2,0,3,10,1.1577462588762735,105.54634246192906
P001,electronics,2023-03-09,473.2951167754757,561.5507765419763,15.716416654247736,43.47074774493886,0.7725766623898691,4.344302769521014,59.18188987709174,0.49152342574855684,0,3,0,3,10,1.1154250112719224,140.27257207753166
P001,electronics,2023-03-10,570.627617094174,583.1187847572845,2.1421308984772036,72.97531287915433,0.690977233594379,4.434321980284936,226.85455544516265,0.4328569832932188,0,4,0,3,10,1.089399297548404,83.42107957656673
P001,electronics,2023-03-11,542.5457851266337,544.5617789622974,0.37020479834357944,64.46281974827339,0.534514332813423,4.446951175188574,52.893687108763906,0.6081719211377367,0,5,1,3,10,1.100039678413478,123.33394147441473
P001,electronics,2023-03-12,466.46554229247255,496.27435125826406,6.006518146709302,41.40048730250746,0.6993346545368763,3.804256486439417,88.07505131057084,0.7483530101668261,0,6,1,3,11,1.1400755843234385,211.636251908558
P001,electronics,2023-03-13,605.0385736121827,593.5873747641883,-1.929151349039996,83.40636421957905,0.5893474091258329,4.972007940974958,52.32876704917782,0.8499762822395067,0,0,0,3,11,1.180069982814686,166.3026561558069
P001,electronics,2023-03-14,557.0455907397567,511.90515847237015,-8.818124123244779,68.85817030173764,0.9569926839690334,3.8678686636199937,125.36551465329856,0.6404578365251956,0,1,0,3,11,1.1905858537231626,136.74073462571766
P001,electronics,2023-03-15,549.7977247895411,567.2918342590146,3.0837936337165814,66.6611124607082,0.6222183312409124,3.8668272463602515,153.20025157855162,0.49369155841971424,0,2,0,3,11,1.1643526644001514,107.37449515131385
P001,electronics,2023-03-16,549.3119016805998,574.2572327332423,4.343929798482874,66.5138440815488,0.7098745777637334,4.1608964562038375,71.99607985578842,0.4596648356556071,0,3,0,3,11,1.1217410370329082,101.25984743943
P001,electronics,2023-03-17,476.40950371246544,504.2372352781036,5.518777594893451,44.4148171147248,0.8159329803364248,3.875681001720031,77.8499626921909,0.9378014911126719,0,4,0,3,11,1.0954230719717541,245.44413021378185
P001,electronics,2023-03-18,570.2675749867108,555.5393225912611,-2.6511628963996943,72.86617270731116,0.5758498769050877,3.9551083772835467,120.23234520677102,0.7744893447094805,0,5,1,3,11,1.1057694165248269,156.27863164651143
P001,electronics,2023-03-19,501.67010678677485,582.7890938706913,13.919098338843497,52.072106368521425,0.6903286888129607,4.0365242739573155,67.10629792848304,0.6924587189497082,1,6,1,3,12,1.1455095882777262,221.65042241942982
P001,electronics,2023-03-20,508.31628879341145,513.7128480629351,1.050501129156602,54.086774739996414,0.9155239538433073,4.401677185324131,29.548459855374425,0.9906413084221313,0,0,0,3,12,1.1852066423992647,261.70612544736287
P001,electronics,2023-03-21,461.17524986821724,496.0435793955347,7.029287541592037,39.796832029095135,0.6021627222384968,4.322475826714342,8.799384661451251,0.8978450822243209,0,1,0,3,12,1.1954236468349397,275.71799832538676
P001,electronics,2023-03-22,458.6944031698907,513.1194957012362,10.606709155918452,39.04480878137098,0.5996242108436629,4.353088916874698,44.12331516191044,0.7113506231697025,0,2,0,3,12,1.1688901574966195,216.34206971442734
P001,electronics,2023-03-23,512.5303669248173,527.5069002494355,2.839116098298709,55.36419535799785,0.6244617067646677,4.016544659102416,12.911674772919136,0.6134036298789695,0,3,0,3,12,1.1259768855569363,161.90867330682818
P001,electronics,2023-03-24,522.9113041770304,531.5889737776545,1.6324021055135116,58.51098639192021,0.7095320806947719,4.253711038964689,77.415364216798,0.6978197483207418,0,4,0,3,12,1.0993560207500068,161.1325438982601
P001,electronics,2023-03-25,536.3979988366857,571.2254963539375,6.096978818269053,62.59923091176878,0.877080063563551,4.01190988266367,158.1697770651653,0.8914613906045199,0,5,1,3,12,1.1093983001397016,201.4305202378932
P001,electronics,2023-03-26,519.7421728655917,570.9593956864595,8.97037919120147,57.550322267490415,0.5680652110862594,4.132126434297398,103.60200717888446,0.8839366887168698,0,6,1,3,13,1.1488333314126897,220.21906496448216
P001,electronics,2023-03-27,378.09496781801823,498.56725154022763,24.163697745897558,14.61256587860165,0.5339039066484008,4.328885465739776,58.482761485008595,0.7407671383315777,1,0,0,3,13,1.1882242601574946,379.56818639318857
P001,electronics,2023-03-28,495.4118800438753,520.1269527483611,4.751738508049004,50.17503953107273,0.8129069437535142,4.175875267887302,34.05284406246463,0.4222045808292956,0,1,0,3,13,1.198134245031168,118.34170550422846
P001,electronics,2023-03-29,506.22758939150606,581.7848998228994,12.98715564023641,53.45362376424289,0.6521251378336522,4.576726837672056,22.739018024734598,0.5891742026983662,0,2,0,3,13,1.1712929329221018,152.62536523476345
P001,electronics,2023-03-30,554.8279252173878,579.1969293327062,4.207377988587402,68.18592560817287,0.5650536428574476,4.3756510382575735,83.03172387769233,0.9987604663200025,0,3,0,3,13,1.1280711262174576,230.3917752765813
P001,electronics,2023-03-31,519.2247436575337,506.98253083250523,-2.4147208395772073,57.393473078149725,0.6637161439560341,4.066349243579769,130.05485777058576,0.8425493809533349,0,4,0,3,13,1.1011411060768612,187.49814677442524
P001,electronics,2023-04-01,478.44916040170364,540.7529651191137,11.521676021450231,45.03310169019569,0.506632169889244,3.837781250506088,18.942004575394407,0.8718070086493312,0,5,1,4,13,1.1108737011735819,236.12089254154668
P001,electronics,2023-04-02,476.970229489374,566.2716733542314,15.770070809986446,44.584790866072616,0.7674819492166604,3.8631833935313105,66.32116837933422,0.539003020830066,1,6,1,4,14,1.149998610960428,201.05553635442217
P001,electronics,2023-04-03,437.7172890028784,592.0183752133104,26.063563678211125,32.68598075124804,0.6482466349091776,4.0203226810322,74.74151927155175,0.43470560593803786,1,0,0,4,14,1.189079072921612,192.93091596387532
P001,electronics,2023-04-04,514.5291804358474,553.8818737500031,7.104889179297795,55.97009907190879,0.6429253706250523,3.9502933280687316,70.5703386821783,0.5346643431019964,0,1,0,4,14,1.1986783377121948,149.67499670584962
P001,electronics,2023-04-05,498.67379684996905,535.8164682624227,6.931976453225147,51.16382987913384,0.6637464974900638,4.375140112846887,74.14171752872186,0.4521920559468461,0,2,0,4,14,1.171526144293633,121.15000462342508
P001,electronics,2023-04-06,532.9731279346987,559.9775041236103,4.8224037555177475,61.56104401352732,0.8794557863517787,4.044716610289148,59.17772648108544,0.6970879162083846,0,3,0,4,14,1.1279933871739307,171.93162696358857
P001,electronics,2023-04-07,412.57924824335686,572.728309201127,27.962483848782476,25.065844018837577,0.5360603732335943,4.338764565794262,59.88405099047788,0.9103490374565452,1,4,0,4,14,1.1007524396540342,395.3034336072075
P001,electronics,2023-04-08,418.19361416418235,498.0505678969133,16.033904763915423,26.767736238352384,0.8169295590445672,4.614647697311258,79.56762608146228,0.9285224555193571,1,5,1,4,14,1.1101742225417026,376.2362124732997
P001,electronics,2023-04-09,498.4528875510854,562.6737067613969,11.413509897227982,51.09686527043351,0.6310459678919633,4.348486655268458,68.01117599604952,0.40383152303010017,0,6,1,4,15,1.148988527390112,101.8144620392612
P001,electronics,2023-04-10,521.3973124040276,554.3538529755757,5.945036801791673,58.05204750991304,0.774625356602722,4.393645254342323,189.2919720993099,0.46418838329617507,0,0,0,4,15,1.1877586837224199,121.1753694779917
P001,electronics,2023-04-11,508.4075523516042,532.8688538419631,4.590491884446586,54.11443961645866,0.7175545829890507,4.322553704513228,43.12360332462126,0.44041036088126306,0,1,0,4,15,1.1970480341439422,114.08628908037207
P001,electronics,2023-04-12,629.6025984470268,604.4814531012423,-4.155817389748284,90.85249853571264,0.737721187506452,4.669657208770302,47.49648966794145,0.667541623826049,0,2,0,4,15,1.1695864094504522,114.39982327109672
P001,electronics,2023-04-13,462.76369475374497,542.3753650896064,14.67833450044484,40.27834000879059,0.7648636334720961,4.496192669776987,107.2499146146127,0.9705181373502462,0,3,0,4,15,1.1257447958411195,300.3804789417673
P001,electronics,2023-04-14,404.2327936972498,520.120989289933,22.281007300030964,22.535769162144756,0.5929915233673847,3.7423424487225785,27.704795870138355,0.6456004037890258,1,4,0,4,15,1.0981956581377326,281.67319070197624
P001,electronics,2023-04-15,453.53477524892037,578.5190833415692,21.604180690242778,37.48076205942172,0.750550181061149,4.191322534747539,61.18834319447986,0.8625531067864312,1,5,1,4,15,1.107310008471454,322.5494492183201
P001,electronics,2023-04-16,539.5420269712398,542.1522600583168,0.48145756817396723,63.55228546781142,0.7709003757588512,4.173079291713832,129.08542933193561,0.4751114753215303,0,6,1,4,16,1.1458177294943594,102.73935420416116
P001,electronics,2023-04-17,490.7454976447126,537.994293958656,8.782397293896658,48.76051115682522,0.5408595352503711,4.369410318760847,29.229128204519153,0.4069723239448604,0,0,0,4,16,1.1842822415770111,104.53113649751997
P001,electronics,2023-04-18,475.1441397989799,506.372901978138,6.167147186818917,44.03124521549611,0.7760414656144297,4.4357400475952495,68.35432483611135,0.4237712952090143,0,1,0,4,16,1.1932669778937135,118.47414440697585
P001,electronics,2023-04-19,530.5237302549531,538.4814001645246,1.4777984731023541,60.818553959896505,0.752488877866395,4.734487527127611,23.160480340378957,0.41992186527481995,0,2,0,4,16,1.1655018595039723,110.31795730060325
P001,electronics,2023-04-20,530.5600078253648,572.520781108897,7.329126674189861,60.82955084105767,0.764084286126701,4.028646303065161,75.61611143405474,0.4627407042006402,0,3,0,4,16,1.1213579625386896,107.65108208240574
P001,electronics,2023-04-21,384.6381993241492,555.0494579689118,30.701995326388968,16.596026691061677,0.7393263151383677,4.404433524107186,30.7478008439558,0.4480689078308051,1,4,0,4,16,1.0935078413927344,227.92698298896426
P001,electronics,2023-04-22,468.94281423065956,512.3784878701902,8.477263325414032,42.15142692715575,0.6310812181910431,4.720789140949575,58.063410242473296,0.4362112503943383,0,5,1,4,16,1.1023225973851616,122.09528096339639
P001,electronics,2023-04-23,444.6631103165548,519.9560593691118,14.480636910725421,34.79147929170441,0.5968423753129841,4.041210528736134,77.99317662833583,0.7332181305625787,0,6,1,4,17,1.1405322019443145,230.8319108556802
P001,electronics,2023-04-24,496.4616739819896,545.7059479000887,9.023957702420928,50.493265339751005,0.7120031326718261,4.384055391819125,19.92759594496653,0.4183915013234837,0,0,0,4,17,1.1787001637790981,118.68506286839028
P001,electronics,2023-04-25,436.8489143609631,593.8785105613766,26.44136694758965,32.422748880090936,0.5135668471690905,3.9295197761893284,10.625085807525137,0.6920013648548218,1,1,0,4,17,1.1873900039380552,296.1685004195308
P001,electronics,2023-04-26,550.1092637987176,594.7945763044,7.512730325034715,66.75554980648683,0.542360784301575,4.6429621049177685,124.75956323926177,0.4789406110763559,0,2,0,4,17,1.1593317308647868,107.40998786950176
P001,electronics,2023-04-27,503.7310568460251,534.3368970465459,5.7278171074633235,52.69684563919065,0.7323800127605945,4.112553006301953,9.448303051677163,0.6671831530015992,0,3,0,4,17,1.1148965075582546,166.363735875353
P001,electronics,2023-04-28,451.8717778882345,544.7345971966631,17.047351092866748,36.97665486207523,0.5880330105373855,3.8115955572837286,109.78009641246388,0.4785241964310099,1,4,0,4,17,1.0867569747396115,161.85792648777488
P001,electronics,2023-04-29,489.9071265401356,498.86695058789326,1.796034801904364,48.50637430859217,0.6740749557419774,4.570106076412811,79.57894085217724,0.5002251447405699,0,5,1,4,17,1.0952843194868347,123.54581989774212
P001,electronics,2023-04-30,481.6561518636542,507.1414833409149,5.025290242354064,46.00524242596405,0.907674798356084,4.314580635669466,68.57324817577876,0.9209627683079552,0,6,1,4,18,1.1332085983944233,253.49628070026407
P001,electronics,2023-05-01,534.27814971623,603.3274577026699,11.4447481388239,61.95663746924546,0.686908402723025,3.8895135406403605,42.996624933177245,0.4249437154302353,0,0,0,5,18,1.1710934047194312,111.54731404082904
P001,electronics,2023-05-02,473.86975456322375,517.0308962307167,8.347884426665484,43.64493866761812,0.7346488475897992,4.499403032957896,23.280906986936312,0.5847579649547145,0,1,0,5,18,1.1795023434154894,168.2770283208525
P001,electronics,2023-05-03,359.1259046589531,569.9665888656486,36.99176203052746,8.862441740424481,0.8914031353866786,4.142795279770996,58.902756769590894,0.9028691737888661,1,2,0,5,18,1.1511655061633648,537.2838109693226
P001,electronics,2023-05-04,493.4292553846923,538.1450369416596,8.309243510093902,49.574043171151516,0.6551079172390204,4.220249560762503,58.048658069084794,0.5294050914386303,0,3,0,5,18,1.1064541385065967,138.42656088142084
P001,electronics,2023-05-05,562.82410515181,576.0366878928153,2.2937050744697918,70.6098211305069,0.6245724149980642,4.1807584960221025,63.84434358860738,0.8694312904349641,0,4,0,5,18,1.0780409629938683,182.84512153731288
P001,electronics,2023-05-06,540.290378076802,554.7082115388265,2.5991743338408044,63.779134401775146,0.8046920127650011,4.370985091602415,83.4706118164409,0.890700529705013,0,5,1,5,18,1.0862972477893937,192.24721324069384
P001,electronics,2023-05-07,467.4844389432872,535.8784077471453,12.762964100641621,41.70934716432712,0.5559949117405705,4.678351518967492,23.8478569672099,0.6692161735735185,0,6,1,5,19,1.1239531298085863,196.5968798835888
P001,electronics,2023-05-08,491.0666023362442,536.6419732675432,8.492695913030527,48.85784816404455,0.47509042719440603,3.9951023008946636,52.325720495033394,0.4153852394838614,0,0,0,5,19,1.161572281840289,116.66205787595344
P001,electronics,2023-05-09,407.87847931931174,496.83935609375936,17.905360290673045,23.64089199925259,0.9439752406339272,4.615281845553156,75.17437485861417,0.8308738457358966,1,1,0,5,19,1.169718387557233,376.0240072885583
